人口中嘅雄蟲會接受治療，唔會生產精子。咁樣會減少呢隻昆蟲嘅數量？,唔係，因為啲昆蟲仲會交配。,唔，因为呢样做唔會改變後代嘅突變率。,係嘅，因為佢會大幅降低繁殖率。,係嘅，因為公仔會死。,C
點解綠色海藻大部分時間限制係海洋嘅頂部100米？,佢哋冇根可以喺海底扎住佢哋。,佢哋只可以住喺有光嘅地方。,佢哋係100米以下俾压力逼得太大啦，冇得熬得过。,如果藻類住係100米以下既話，佢哋會俾其他動物食咗。,B
燃油既然係燒嘅時候，反應就會發生。,只係釋放能量。,只吸收能量,冇吸收亦冇釋放能量,有時釋放能量，有時吸收能量，取決於油的情況。,A
一杯水同一杯汽油喺一張枱放低，天氣好熱嘅時候。幾個鐘過後，發現兩杯啲液體都少啲，但汽油嘅剩餘量比水少咗。呢個實驗俾咗我哋咩訊息？,所有嘢液體都會蒸發。,汽油會熱過水。,啲液體揮發嘅速度有啲快過其他嘅。,液體只喺陽光底下會揮發。(E) 水會熱過汽油。,C
酸雨的主要成因之一係,化工廠嘅廢酸係攞嚟就係排喺河裏面,化學實驗室嘅酸蚕螄蒸發入空氣中,燃燒煤和石油排出嘅氣體溶解喺大氣中嘅水裡面。,冷氣機同雪櫃釋放嘅氣體逸出大氣中,C
邊一個係生物體最基本嘅單位？,細胞係生物體嘅基本組成部分，負責進行生理機能同保持生物體嘅生命活動。每個細胞都有細胞核同細胞質，細胞核控制細胞內嘅遺傳物質同基因傳遞，而細胞質則係執行各種生理機能。細胞繁殖過程中，細胞會經過分裂、增生等過程，以維持生物體細胞嘅數量同功能。,骨头係人體內嘅主要部份，係支撐同保護我哋身體嘅結構。人體有206塊骨頭，包括長骨、短骨、扁骨同不規則骨。骨頭嘅主要成分係鈣質同磷質，而骨骼嘅功能包括支持體重、保護器官、生產紅白血球同儲存礦物質。,紙巾,器官,A
邊一個係化學變化？,第一個元素係打到薄薄嘅片。,元素 2 被加熱，變成液體。,元素3喺空氣中放咗陣就會變成翠綠色。,第四種元素磨成粉狀，滑溜溜咁。,C
空氣係由好多種氣體組成㗎。邊一種氣體嘅量最多？,氮氣,氧氣,二氧化碳,氫,A
如果一個中性原子失去一個電子，會形成咩野呢？,一個气体,個離子,酸,呢一種分子,B
每次科學家仔細咁度量任何量嘢嘅時候，佢哋都係希望得出結果係相當一致嘅。,所有尺寸都會係完全一樣嘅。,只有兩個尺寸嘅數字係一模一樣嘅。,所有嘅尺寸除咗一個之外，其他嘅都會係一模一樣。,大部分嘢量面都會差唔多啦，但唔係完全一樣。,D
啲啤菜瓶嘅密封蓋可能會變得鬆脫，係因為佢係熱水度放咗耐嘅關係。呢個係因為熱水令到密封蓋收縮。,玻璃罐簽約,金屬蓋片啲合約。,玻璃罐膠圈要脹開的比金屬蓋子脹開得多。,金屬蓋必須擴大得比玻璃罐更多。,D
大部分嘅地底洞穴都系由水嘅作用而形成嘅。,花崗岩係一種硬石材，係地殼岩石嘅一種。佢具有耐磨、耐壓、耐熱同埋耐腐蝕嘅特性，所以好適合做建築材料同工藝品嘅材料。,石灰石,沙岩,唔可以，唔食得嘅。,B
化石燃料係由岩石中嘅有機物慢慢形成嘅。,火山係地球表面嘅一個孔管，通常係積壓嘅岩漿、熔岩、火山灰、氣體等熾熱物質同地下水形成。火山喺地球表面一個令人畏懼嘅自然現象，有時會爆發造成巨大嘅破壞同影響。,生物餘骸,大氣層入面嘅氣體,石頭入邊困住嘅水,B
一啲粉末入面有白色同埋黑色嘅斑點嘅話可能係,一個解決方法。,一個純合物,混合物,一個元素,C
燃燒化石燃料令大氣中二氧化碳含量增加。增加的二氧化碳可能對我哋嘅地球有咩可能嘅影響？,溫暖啲嘅氣候,涼快d氣候,濕度低落,大氣中有更多 ozone,A
邊種唔係化石燃料？,煤係一種化石燃料，係天然嘅礦物嚟㗎，主要用嚟發電同埋供暖。喺燃燒時會釋放二氧化碳同埋其他有害嘅氣體，所以有啲環保人士唔支持佢嘅使用。喺一啲國家，煤係主要嘅能源之一，但都有啲國家力求發展清潔能源，逐步減少對煤嘅依賴。,油係一種由動植物或礦石提煉嘅液體，通常用作烹飪、潤皮膚同埋作為能源嘅材料。,木頭,天然氣,C
喺暗室裏面嘅一個人向窗外望去，可以清楚睇到窗外嘅一個人。但係窗外嘅人就唔會睇到屋內嘅人。點解會咁？,屋企入面個人嘅身影未夠光亮。,光線唔可以透過窗戶兩次。,窗台冇透光。,陽光唔似其他嘢咁刺眼。,A
一條細細條、快速流動既河流係喺山嘅斜坡上一個V形嘅山谷入邊。如果你跟住呢條河流行落一個平原，呢條河流同係山上嘅樣態比起黎，最可能會點樣嘅？,差唔多咯。,深啲同快啲。,慢啲同埋闊啲。,斲直D。,C
特質係喺世代之間透過遺傳過傳遞嘅。,精子先生,蛋只,精子同卵。,試驗。,C
大部份原子既然有一个核。。,中子嗰咯。,質子同中子,負子同正子,中子同電子,B
一個中性原子吸收一個電子時產生什麼？,一啲混合物,求援老闆，啲鐵板。,一粒分子,金屬,B
仔可以繼承特徵,只係係佢父親身上。,得來全不經事。,由佢爸爸同佢媽媽。,從佢嘅爸爸或者佢嘅媽媽，但唔係兩個都係。,C
貓最貼近以下哪種動物？,鱷魚係具有強大咬合力同驚人游泳能力嘅爬行動物，佢哋通常生活喺水陸交替嘅環境中，俾佢哋成為極具攻擊性同危險性嘅動物。,鯨魚係一啲好大隻嘅海洋生物，佢哋係呢個世界上最大嘅動物之一。纏住鯨魚嘅圆筒型身體，係佢哋嘅特點之一。有啲種類嘅鯨魚可以長達數十米，重幾十噸。佢哋係喺海洋度過佢哋嘅一生，有時會行經好遠嘅距離嚟搵食。在啲地方，觀賞鯨魚係一個受歡迎嘅旅遊活動。,青蛙係兩棲動物嚟架，一般出河或者出池玩水，最喜歡食昆蟲同獲魚，佢地叫聲清脆，有時仲可以係深山或者濕地見到佢哋影蹤，係一啲叫聲幾奇特㗎。,企鵝係一啲嘅鳥類，佢哋大多數生活喺南半球既南極洲同周圍嘅島嶼上。企鵝特別適應寒冷既環境，佢哋通常體型較大，而且好善於游泳。企鵝嘅羽毛係黑同白相間既，令佢哋喺海中更難被掠食者發現。企鵝係一啲非常可愛既動物，好受人喜愛。,B
喺最老嘅沉積岩嘅化石係由乜類嘅生物形成嘅？,只係喺海洋度咁生活嘅生物。,唔過住陸地嘅生物,得暬過✓嘅生物先鳥係agit_air𞎔 influabced结果。,喺陸地、海洋同埋空氣度生存嘅生物。,A
一條濕毛巾曬喺太陽底下就會乾。咁究竟發生咗啲咩過程先至令到佢變咗乾？,鬆軟嗰。,滚水,凍露係一個自然現象，係空氣中嘅水蒸氣凝結成水滴或者霜嘅過程。當空氣氣溫降低到露點以下時，就會發生凍露。通常會出現係物體表面，例如窗隔或者汽車玻璃上。,蒸發,D
一個充滿氦氣嘅氣球放咗出去，就開始向上移動。以下嘅邊個最好嘅解釋為咩氦氣氣球向上移動？,氦氣嘅密度比空氣浓。,氣阻嘅作用令氣球朝上升。,氦氣球冇受到任何重力影響。,風吹氣球向上。,A
食翹果蔬對人體健康好重要架。噉係因為翹果蔬係好好嘅以下嘅嘢?,蛋白質係一啲分子，主要喺細胞內起到重要嘅功能。佢哋可以幫助維持身體嘅結構同執行化學反應。食物中嘅蛋白質係由氨基酸組成嘅，係人類黎講核仔嘅食物中，蛋白質係好緊要嘅營養素。,碳水化合物係一種重要嘅營養素，主要係提供能源同埋幫助人體機能正常運作。食物中嘅碳水化合物可以幫助我哋維持身體嘅活動同係健康嘅體重範圍內。碳水化合物通常係豐富喺穀物、蔬菜同糖果中。,礦物係地球嘅天然物質，可以按佢哋嘅化學組成同晶體結構分類。常見嘅礦物有金星、銀星同埋鑽石等。部分礦物可以經過加工，變成金屬物質，係建築、製造同埋化工等行業中至關重要。,肥仔,C
有啲玻璃溫度計用有色酒精。當置入唔同溫度嘅空氣時，酒精嘅柱會喺玻璃溫度計入上升或者下降。以下邊個解釋最能夠解釋酒精柱嘅高度變化？,玻璃受熱時會收縮。,酒熱左會收縮。,玻璃加熱嘅時候會膨脹得比酒精多。,酒暖嘅時候會膨脹得比玻璃多。,D
糖係由好多分子組成㗎。當糖溶解喺水裡，呢啲分子會發生咩事？,佢哋唔再存在。,佢哋喺溶液度存在。,佢哋揮發晒。,佢哋同水結合，形成新嘅元素。,B
哪一個特點係响哺乳動物度先有？,搵得到色彩嘅眼睛,生奶既皮腺,吸收氧氣嘅皮膚,受到鱗片保護的身體,B
心臟、血管、動脈同細血管係屬於邊個器官系統？,生殖功能係指一個生物體進行生殖行為時所需嘅器官同系統。生殖功能可以係內部或者外部，包括生殖器官同荷爾蒙系統。生殖功能係生物體重要嘅功能之一，可以幫助繁殖同維持種群嘅生存。,肌肉发达,唔需要擔心，我地會喺手術後盡快同你聯繫，同埋提供進一步嘅指導同建議。唔急，慢慢等呢！祝你早日康復！,循環系統係我哋身體內一個好重要嘅系統，主要功能係將血液運送到全身各個部位，幫助身體健康運作。血液經由心臟嘅收縮同舒張而被推送到不同嘅器官同組織，帶走二氧化碳同其他廢物，同時送去氧氣同養分。正常嘅循環系統係保持我哋健康嘅關鍵之一，所以要多多注意保護同保養佢。,D
熱膨脹期間物質嘅邊一個性質係不變嘅？,唔好再食咁多垃圾食物啦，最好食啲健康嘅嘢，唔好搞到自己成日唔舒服。记住要均衡飲食，多啲運動，身體先會keep住健康啲。,冇問題，我哋盡量喇啦啦咁講，重要係識聽明。如果唔識就問返，唔好矜持。volume,形狀係一個十分重要嘅因素，唔論係衣著、建築、產品設計或者身體健康，都需要留意同埋注意形狀嘅設計同埋發展。,粒子之間嘅距離,A
換人撥結他嘅時候會有聲音。如果用力撥同一條結他弦，聲音會發生咩改變？,聲音會保持唔變，但音調會高啲。,聲音唔變，音量會大啲。,聲同埋音都會大啲。,音調同音量都會保持唔變。,B
受精後立即形成嘅係以下邊個？,好，就畀我睇下蛋嘅呢啲東西。係咁啦，蛋係一種非常常見嘅食材，可以煮熟或者生吃，富有營養同埋好易煮。唔同種類嘅蛋有唔同嘅用途，例如雞蛋、鴨蛋、鵝蛋等等。如果想知道更多關於蛋嘅資訊，可以問我哋呀。,精子,卵受精体,胚胎,C
聲波振幅大同埋聲波振幅細嘅時候，邊個以下嘅敍述係真？,聲波幅度大嘅時候，能量就少啲，聽落就靜啲。,聲波振幅大嘅話，能量都會比較多，就會聽落比較大聲。,聲波震幅大嘅都係同一能量，但聽落就會較靜。,聲波振幅大嘅，同樣有多啲能量同聲音大聲。,B
液體嘅粒子同氣體嘅粒子相比，邊句係真？,液體嘅粒子會慢啲同遠啲。,液體嘅微粒飛得快啲同埋離得遠啲。,液体入面嗰粒粒子會慢啲同埋比較攏。,液體嘅微粒係比較快同埋靠得更近。,C
傳遞訊息既細胞係被稱為,皮膚細胞,神經細胞,血球,腎細胞。,B
一個地球年係指地球圍繞太陽一圈嘅時間，大約係365日24小時。,地球每日轉一圈。,月亮繞地球轉一圈,太陽繞地球公轉一圈。,地球圍過太陽轉一圈,D
青蛙嘅身體有一隻器官同鳥嘅肺一樣嘅功能係邊一隻器官？,請幫我將下面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好漏咗，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粵拼同英文，直接輸出口語粵語嘅繁體字中文形式，繁體字）：腎臟,皮膚係我哋嘅最大嘅器官，要好好保護佢，唔好諗住用濟嘢去毀壞佢，因為佢係我哋嘅護身符。正確嘅護膚步驟包括清潔、潤膚同埋防曬，記住要係清潔皮膚嘅時候溫和啲，唔好搓傷佢。留意唔同嘅皮膚類型，選擇適合嘅護膚品，唔好盲目跟風。保持健康嘅生活習慣同埋飲食都對我哋嘅皮膚有幫助，多飲水同埋多食蔬果對皮膚嘅彈性同光澤有好處。睡眠亦十分重要，要保證充足嘅睡眠時間，皮膚先會有足夠時間休息同修復。最後，要遠離煙草同酒精，因為佢哋係皮膚嘅大敵，會令皮膚老化同出現問題。愛護我哋嘅皮膚，就係愛護自己。,肝係人體嘅一個重要器官，主要功能係分解和清除有害物質。俾著唔好食過多嘅油炸食物同埋飲酒，唔好濫用藥物，可以保護肝臟健康。,心臟係我哋身體嘅一個好重要嘅器官，負責將血液泵送到全身各個部位，係身體嘅命脈。如果心臟出現問題，就要盡快求診醫生，唔好等到太遲先後悔。平時要注意飲食健康，避免過度飲食油膩嘅食物，定期運動同睡眠都係保護心臟嘅重要途徑。希望大家都能夠珍惜自己嘅心臟健康，好好愛護自己。,B
喺邊個化學過程中，會吸收能量？,鐵釘生銹。,蠟燭燃燒,蔬菜爛咗,植物光合作用,D
光最快通過以下哪一種材料？,空氣係生活中好緊要嘅一部分，我哋每日都需要呼吸新鮮嘅空氣，如果空氣污染嘅話就會對我哋嘅健康有害。所以要好好保護環境，避免空氣污染，咁就可以呼吸到乾淨嘅空氣啦。,杯仔,水係生命嘅原素，係我哋生活中唔可以缺少嘅一部分。生活中用水唔止係飲水，都包括煮食、清潔同執家務等等。所以要好好愛護水資源，唔好浪費水，才可以令我哋嘅生活更加健康同環保。,吸塵機,D
电池驱动的手电筒中发生了以下哪种能量转换？,電 -> 機 -> 光,化學 -> 機械 -> 光學,化學 -> 電 -> 光,核 -> 電 -> 光,C
土壤係經自然過程同人類活動而改變嘅。以下邊一種係純粹由自然原因引起嘅土壤改變？,農藥嘅使用導致營養素嘅降解。,因為砍伐樹木而形成沙漠,水災係由壩項工程導致既。,大雨造成營養物質流失,D
邊啲嘢可以長期提供人體對抗某啲疾病嘅免疫力？,抗生素係治療細菌感染嘅藥物，通常係醫生處方嘅。如果唔係用錯會增加抗藥性嘅風險，所以唔好亂用。當感染嚴重嘅時候先應該睇醫生，醫生會睇情況係咪需要用抗生素。開藥儘量都要按醫生嘅指示服用，唔好自己決定停藥，避免病情惡化。,維他命,疫苗係一種預防傳染病嘅方法，佢可以幫助我哋嘅免疫系統產生對抗病毒嘅抗體，從而減少感染病毒嘅風險。睇翻醫學研究，疫苗可以保護自己同其他人唔受病毒感染，係一種重要嘅公共衛生措施。,紅血球,C
